latitude,longitude,category,year,month
42.29044269370373,-71.07177594103753,Needle Program,2021,3
42.33020953197138,-71.06569052629212,Needle Program,2021,3
42.34930955210651,-71.08218052064835,Needle Program,2021,3
42.3461614466364,-71.07698094210049,Needle Program,2021,3
42.33722954831824,-71.07844053924326,Needle Program,2021,3
42.33940954999451,-71.07974053765453,Needle Program,2021,3
42.32425481324247,-71.05631812897452,Needle Program,2021,3
42.339175300242445,-71.06551982700407,Needle Program,2021,3
42.34115952551554,-71.06155049254356,Needle Program,2021,3
42.33204007344532,-71.07074680563284,Needle Program,2021,3
42.33056955611193,-71.08376056610223,Needle Program,2021,3
42.31763958472869,-71.10365063971393,Needle Program,2021,3
42.33940954999451,-71.07974053765453,Needle Program,2021,3
42.338299176436095,-71.07917027943566,Needle Program,2021,3
42.294109563857226,-71.08628065292443,Needle Program,2021,3
42.375093109701496,-71.06803141788833,Needle Program,2021,3
42.32935953942951,-71.07112054039555,Needle Program,2021,3
42.34374574738944,-71.075519498276,Needle Program,2021,3
42.34283257223283,-71.08503226342944,Needle Program,2021,3
42.33389523815343,-71.08367550846489,Needle Program,2021,3
42.31713952746474,-71.061380545734,Needle Program,2021,3
42.33548954453369,-71.07535053618331,Needle Program,2021,3
42.336952179896834,-71.07898047429897,Needle Program,2021,3
42.33576954396054,-71.07462053388764,Needle Program,2021,3
42.32425481324247,-71.05631812897452,Needle Program,2021,3
42.294109563857226,-71.08628065292443,Needle Program,2021,3
42.31713952706271,-71.06138054602563,Needle Program,2021,3
42.31713952746474,-71.061380545734,Needle Program,2021,3
42.34181087797127,-71.08317663135801,Needle Program,2021,3
42.34640449511124,-71.08821863569324,Needle Program,2021,3
42.33892954988544,-71.07935053785937,Needle Program,2021,3
42.36021221169959,-71.0572814867115,Needle Program,2021,3
42.33027846998546,-71.06107043428324,Needle Program,2021,3
42.33037014984321,-71.06158060475053,Needle Program,2021,3
42.33104952763014,-71.06266051750853,Needle Program,2021,3
42.33615950609663,-71.04613046869788,Needle Program,2021,3
42.281593562017264,-71.08770113223201,Needle Program,2021,3
42.35018951048612,-71.05073044845261,Needle Program,2021,3
42.33048127106737,-71.05674852220669,Needle Program,2021,3
42.3222867051424,-71.10101295614037,Needle Program,2021,3
42.28606920215893,-71.12853700988941,Needle Program,2021,3
42.33645151523979,-71.07659356677532,Needle Program,2021,3
42.34228956182174,-71.08914055199682,Needle Program,2021,3
42.34112676330501,-71.08115257615108,Needle Program,2021,3
42.321199526355365,-71.06103053623117,Needle Program,2021,3
42.34554030769032,-71.07508039664759,Needle Program,2021,3
42.33197586951094,-71.1120678938405,Needle Program,2021,3
42.36527995533219,-71.057841757464,Needle Program,2021,3
42.2839775706543,-71.15760368157981,Needle Program,2021,3
42.34150955773649,-71.08600054669562,Needle Program,2021,3
42.34581954728859,-71.0782905197116,Needle Program,2021,3
42.32349953976178,-71.07104055330396,Needle Program,2021,3
42.34706038207957,-71.07536666482447,Needle Program,2021,3
42.34706038207957,-71.07536666482447,Needle Program,2021,3
42.30927950493312,-71.04438052499344,Needle Program,2021,3
42.30927950493312,-71.04438052499344,Needle Program,2021,3
42.34427758208422,-71.08154208913496,Needle Program,2021,3
42.332978594445926,-71.04725787166078,Needle Program,2021,3
42.30175110923456,-71.10560277552608,Needle Program,2021,3
42.33328053787465,-71.07025552987089,Needle Program,2021,3
42.34033439890981,-71.07560548639296,Needle Program,2021,3
42.33192456468384,-71.09941939642968,Needle Program,2021,3
42.2629696229661,-71.12539081149075,Needle Program,2021,3
42.365439518869294,-71.05756042894211,Needle Program,2021,3
42.36535951920167,-71.05800043053708,Needle Program,2021,3
42.30328747019387,-71.1037487388644,Needle Program,2021,3
42.324099542311146,-71.07265055554579,Needle Program,2021,3
42.34444954982972,-71.08005052672551,Needle Program,2021,3
42.32283951959416,-71.05606052071772,Needle Program,2021,3
42.326355339399576,-71.05866640610465,Needle Program,2021,3
42.33891833159014,-71.09704529600644,Needle Program,2021,3
42.3430870605562,-71.08120432862931,Needle Program,2021,3
42.34255955246109,-71.08223053587709,Needle Program,2021,3
42.34674191775708,-71.09940121586318,Needle Program,2021,3
42.31899956795961,-71.09156060973476,Needle Program,2021,3
42.334127159578166,-71.0908390448333,Needle Program,2021,3
42.344427023492734,-71.0946816222367,Needle Program,2021,3
42.33093951906161,-71.0559205026589,Needle Program,2021,3
42.33085711664271,-71.05562180536735,Needle Program,2021,3
42.33737954658204,-71.07704053576809,Needle Program,2021,3
42.35631361401417,-71.06192094874349,Needle Program,2021,3
42.36010721237987,-71.12809179161754,Needle Program,2021,3
42.34067842184745,-71.07377517065717,Needle Program,2021,3
42.3431563142197,-71.06517238333562,Needle Program,2021,3
42.3369512338991,-71.06931839111644,Needle Program,2021,3
42.33406046416889,-71.07756300229492,Needle Program,2021,3
42.35134554483727,-71.07689150455698,Needle Program,2021,3
42.34677954439578,-71.07610051264686,Needle Program,2021,3
42.3369512338991,-71.06931839111644,Needle Program,2021,3
42.34194057882008,-71.08233603073215,Needle Program,2021,3
42.33200786843026,-71.0715239487061,Needle Program,2021,3
42.34680954225007,-71.07450050903061,Needle Program,2021,3
42.36036866511265,-71.05672220409059,Needle Program,2021,3
42.29555953136398,-71.06266059672033,Needle Program,2021,3
42.3424009267317,-71.08518453386066,Needle Program,2021,3
42.34246956446926,-71.09099055572932,Needle Program,2021,3
42.3309645573177,-71.08447256675946,Needle Program,2021,3
42.33163822240531,-71.09989048680318,Needle Program,2021,3
42.34057702788849,-71.08388548865685,Needle Program,2021,3
42.32970969165829,-71.07883502997954,Needle Program,2021,3
42.3298906486726,-71.07852891551734,Needle Program,2021,3
42.355506398850814,-71.07532850568307,Needle Program,2021,3
42.32181952574077,-71.06009053256939,Needle Program,2021,3
42.34194057882008,-71.08233603073215,Needle Program,2021,3
42.334320463292656,-71.08202702884472,Needle Program,2021,3
42.3424095734298,-71.09783057123818,Needle Program,2021,3
42.334375230323765,-71.07881510070814,Needle Program,2021,3
42.34465466614629,-71.15127924580476,Needle Program,2021,3
42.33628954511082,-71.07576053567783,Needle Program,2021,3
42.32067649703436,-71.06189073095929,Needle Program,2021,3
42.33872341600011,-71.07978145242888,Needle Program,2021,3
42.34768819135527,-71.0762170379313,Needle Program,2021,3
42.33615354169538,-71.07315752975131,Needle Program,2021,3
42.32351954053663,-71.07177055477054,Needle Program,2021,3
42.28661962896291,-71.13248077420702,Needle Program,2021,3
42.34194050066807,-71.09488651761976,Needle Program,2021,3
42.34495882553245,-71.06188109527143,Needle Program,2021,3
42.33659949318281,-71.03672044717047,Needle Program,2021,3
42.33178753419264,-71.06707052581578,Needle Program,2021,3
42.33178753419264,-71.06707052581578,Needle Program,2021,3
42.35300178565617,-71.0574935287577,Needle Program,2021,3
42.30328747019387,-71.1037487388644,Needle Program,2021,3
42.34030804787798,-71.07310970633945,Needle Program,2021,3
42.34594263474274,-71.06128656168512,Needle Program,2021,3
42.339779547781625,-71.07812053315442,Needle Program,2021,3
42.32371954008775,-71.07120055316837,Needle Program,2021,3
42.34235955309829,-71.08253053698313,Needle Program,2021,3
42.29721176331133,-71.06104563009883,Needle Program,2021,3
42.34810574696569,-71.06112709968463,Needle Program,2021,3
42.34810574696569,-71.06112709968463,Needle Program,2021,3
42.35027723207211,-71.14584452845384,Needle Program,2021,3
42.34576863744769,-71.14680867383008,Needle Program,2021,3
42.34194057882008,-71.08233603073215,Needle Program,2021,3
42.33891638127309,-71.08114964232645,Needle Program,2021,3
42.2780185228695,-71.15438070745016,Needle Program,2021,3
42.33872341600011,-71.07978145242888,Needle Program,2021,3
42.33859954827635,-71.07873053650255,Needle Program,2021,3
42.347079476200335,-71.06961049958635,Needle Program,2021,3
42.34634733633014,-71.06112894257186,Needle Program,2021,3
42.34728826030677,-71.0689470552938,Needle Program,2021,3
42.30058954756913,-71.07487061286933,Needle Program,2021,3
42.33461231436397,-71.0792865283655,Needle Program,2021,3
42.36593760825966,-71.06329293091117,Needle Program,2021,3
42.33567954568886,-71.07633053761724,Needle Program,2021,3
42.32681298334565,-71.05226347503587,Needle Program,2021,3
42.32681298334565,-71.05226347503587,Needle Program,2021,3
42.34234955227398,-71.08191053526573,Needle Program,2021,3
42.33311950921765,-71.04889048210245,Needle Program,2021,3
42.333609487503416,-71.07337062092752,Needle Program,2021,3
42.33377353401424,-71.07624711091657,Needle Program,2021,3
42.32425481324247,-71.05631812897452,Needle Program,2021,3
42.33725954827469,-71.07840053909605,Needle Program,2021,3
42.34541954223046,-71.07428051118333,Needle Program,2021,3
42.35358109840241,-71.13733439609676,Needle Program,2021,3
42.27802953719067,-71.06605064355679,Needle Program,2021,3
42.35358109840241,-71.13733439609676,Needle Program,2021,3
42.3403901915435,-71.07910920840817,Needle Program,2021,3
42.30328747019387,-71.1037487388644,Needle Program,2021,3
42.34360675817561,-71.07974896566729,Needle Program,2021,3
42.307762159300886,-71.10988095120547,Needle Program,2021,3
42.31593585670418,-71.1040149877292,Needle Program,2021,3
42.29658951051892,-71.04789056119183,Needle Program,2021,3
42.327151287006245,-71.0872844397413,Needle Program,2021,3
42.32492485555115,-71.09839652705625,Needle Program,2021,3
42.35393952742906,-71.06372046889405,Needle Program,2021,3
42.34780181302914,-71.0988393232467,Needle Program,2021,3
42.33310951004268,-71.04918048265466,Needle Program,2021,3
42.35744553711677,-71.1536006588329,Needle Program,2021,3
42.3306995183577,-71.05565050224695,Needle Program,2021,3
42.33959955144609,-71.08103053933868,Needle Program,2021,3
42.32404956916052,-71.09301060109351,Needle Program,2021,3
42.299934103809576,-71.11355767515576,Needle Program,2021,3
42.34537955689926,-71.08550053688947,Needle Program,2021,3
42.35312420319352,-71.13745496266931,Needle Program,2021,3
42.32026865414206,-71.0749118657715,Needle Program,2021,3
42.32050954537659,-71.07487056856742,Needle Program,2021,3
42.31998954398486,-71.07380056732129,Needle Program,2021,3
42.34810574696569,-71.06112709968463,Needle Program,2021,3
42.31216217705822,-71.09360699988127,Needle Program,2021,3
42.31216217705822,-71.09360699988127,Needle Program,2021,3
42.34187955048168,-71.0805305335762,Needle Program,2021,3
42.34082349301865,-71.09352032939601,Needle Program,2021,3
42.274308682353,-71.16874088392065,Needle Program,2021,3
42.322700094184526,-71.10104902350669,Needle Program,2021,3
42.34315955436602,-71.08321053694625,Needle Program,2021,3
42.335769544957344,-71.07569053632204,Needle Program,2021,3
42.34207155419302,-71.08283053809474,Needle Program,2021,3
42.33900602838698,-71.07925231924364,Needle Program,2021,3
42.336066249259375,-71.07681301603976,Needle Program,2021,3
42.3436295514317,-71.08096053054581,Needle Program,2021,3
42.35144954176617,-71.0746004988836,Needle Program,2021,3
42.34779682304473,-71.09979950073532,Needle Program,2021,3
42.33845954544295,-71.07602053080905,Needle Program,2021,3
42.351551072657344,-71.0737017541097,Needle Program,2021,3
42.343869550343314,-71.08063052934469,Needle Program,2021,3
42.338469545732025,-71.07657053219485,Needle Program,2021,3
42.3356695443753,-71.07501053497893,Needle Program,2021,3
42.33859954827635,-71.07873053650255,Needle Program,2021,3
42.32783768879589,-71.06716780556313,Needle Program,2021,3
42.29300376837073,-71.15225251689895,Needle Program,2021,3
42.3284595160181,-71.05352050285148,Needle Program,2021,3
42.32394954372173,-71.08874313720683,Needle Program,2021,3
42.33893954927395,-71.0792205369482,Needle Program,2021,3
42.31701952164462,-71.05707053630135,Needle Program,2021,3
42.3392195500195,-71.07993053816115,Needle Program,2021,3
42.33717953612611,-71.06931051864638,Needle Program,2021,3
42.339329549508015,-71.07939853670177,Needle Program,2021,3
42.34183556605481,-71.0964938795042,Needle Program,2021,3
42.35312420319352,-71.13745496266931,Needle Program,2021,3
42.38617945677496,-71.0095302751963,Needle Program,2021,3
42.34536353832268,-71.07121650527876,Needle Program,2021,3
42.281613519088175,-71.15996033777613,Needle Program,2021,3
42.33571358358642,-71.0869436406078,Needle Program,2021,3
42.34633356804288,-71.0940635539904,Needle Program,2021,3
42.32916952143478,-71.05748051049525,Needle Program,2021,3
42.34311955139884,-71.0809905322365,Needle Program,2021,3
42.344993174478205,-71.08771927264286,Needle Program,2021,3
42.34278239260707,-71.0631220585858,Needle Program,2021,3
42.329790824877385,-71.07441568085166,Needle Program,2021,3
42.330435527852586,-71.07400172244492,Needle Program,2021,3
42.36849018492327,-71.05659769535316,Needle Program,2021,3
42.34074102572136,-71.07241493148469,Needle Program,2021,3
42.30328747019387,-71.1037487388644,Needle Program,2021,3
42.30328747019387,-71.1037487388644,Needle Program,2021,3
42.32898951738145,-71.05459050427812,Needle Program,2021,3
42.28655363231765,-71.13500678020951,Needle Program,2021,3
42.28655363231765,-71.13500678020951,Needle Program,2021,3
42.34488955146227,-71.08137052866466,Needle Program,2021,3
42.34877561919444,-71.1333206366893,Needle Program,2021,3
42.33209954601927,-71.07597054529832,Needle Program,2021,3
42.34760990762851,-71.0753676741437,Needle Program,2021,3
42.33903026761137,-71.09688220657024,Needle Program,2021,3
42.320439501084245,-71.04201049478372,Needle Program,2021,3
42.35257579846274,-71.06467117897654,Needle Program,2021,3
42.33940954999451,-71.07974053765453,Needle Program,2021,3
42.34369953077761,-71.06559049593498,Needle Program,2021,3
42.34968846083214,-71.05860878318032,Needle Program,2021,3
42.34065255956877,-71.08728055134999,Needle Program,2021,3
42.34893960160076,-71.15066257672987,Needle Program,2021,3
42.33381951253697,-71.05150048621184,Needle Program,2021,3
42.34183556605481,-71.0964938795042,Needle Program,2021,3
42.32689952301722,-71.05877051767115,Needle Program,2021,3
42.34065255956877,-71.08728055134999,Needle Program,2021,3
42.34957151973407,-71.07586037485108,Needle Program,2021,3
42.253384824561685,-71.12564805849654,Needle Program,2021,3
42.32916952143478,-71.05748051049525,Needle Program,2021,3
42.3373595491865,-71.07902054070257,Needle Program,2021,3
42.34130180149807,-71.08016239452218,Needle Program,2021,3
42.33373386178439,-71.08257957281363,Needle Program,2021,3
42.33427955614488,-71.08410055857732,Needle Program,2021,3
42.34130180149807,-71.08016239452218,Needle Program,2021,3
42.341729553107086,-71.08234053765393,Needle Program,2021,3
42.35781962223268,-71.13710062444437,Needle Program,2021,3
42.34349091792673,-71.0643522834833,Needle Program,2021,3
42.32850578427495,-71.06895150063615,Needle Program,2021,3
42.33577954309632,-71.07430053278426,Needle Program,2021,3
42.34311955213704,-71.0815505332283,Needle Program,2021,3
42.30067493157756,-71.11392834229153,Needle Program,2021,3
42.35020075628045,-71.0670170486972,Needle Program,2021,3
42.36551891252769,-71.06465958296252,Needle Program,2021,3
42.34616954531154,-71.07673051541414,Needle Program,2021,3
42.33307254477036,-71.07519154143678,Needle Program,2021,3
42.341265060143805,-71.08322964195824,Needle Program,2021,3
42.33344410411566,-71.07596605867812,Needle Program,2021,3
42.33344410411566,-71.07596605867812,Needle Program,2021,3
42.34788573241684,-71.07874603610041,Needle Program,2021,3
42.33344410411566,-71.07596605867812,Needle Program,2021,3
42.338299176436095,-71.07917027943566,Needle Program,2021,3
42.3215076917317,-71.05357807394198,Needle Program,2021,3
42.344993174478205,-71.08771927264286,Needle Program,2021,3
42.33894594538254,-71.07270661490487,Needle Program,2021,3
42.35070955482346,-71.08420052206408,Needle Program,2021,3
42.32019732441208,-71.11737796697727,Needle Program,2021,3
42.370988077541625,-71.12701877706702,Needle Program,2021,3
42.34268846978706,-71.0792104343328,Needle Program,2021,3
42.34064955084144,-71.08078053659742,Needle Program,2021,3
42.33577954309632,-71.07430053278426,Needle Program,2021,3
42.30625952871532,-71.06165057062358,Needle Program,2021,3
42.33090530486362,-71.07225996990044,Needle Program,2021,3
42.33090530486362,-71.07225996990044,Needle Program,2021,3
42.33870954598448,-71.07687053242977,Needle Program,2021,3
42.32534652152822,-71.0572825184797,Needle Program,2021,3
42.34311955120938,-71.08099053180945,Needle Program,2021,3
42.34706038207957,-71.07536666482447,Needle Program,2021,3
42.324099530987255,-71.06422053649477,Needle Program,2021,3
42.34065255956877,-71.08728055134999,Needle Program,2021,3
42.33187951001444,-71.04913048567818,Needle Program,2021,3
42.31895047314434,-71.06969419139436,Needle Program,2021,3
42.33307254477036,-71.07519154143678,Needle Program,2021,3
42.36819856901937,-71.05570703418871,Needle Program,2021,3
42.313672465548485,-71.0472795214304,Needle Program,2021,3
42.293579529733336,-71.06164059890015,Needle Program,2021,3
42.293579529733336,-71.06164059890015,Needle Program,2021,3
42.36021451144892,-71.04881862679174,Needle Program,2021,3
42.308511447484,-71.05164932964598,Needle Program,2021,3
42.34484955134237,-71.08131052855144,Needle Program,2021,3
42.33887955058914,-71.08026053969596,Needle Program,2021,3
42.26190575281576,-71.10771354844643,Needle Program,2021,3
42.33524955239615,-71.08125054998177,Needle Program,2021,3
42.35938964225295,-71.15243065601705,Needle Program,2021,3
42.33915058435636,-71.04773190112597,Needle Program,2021,3
42.3302295321826,-71.06582052650688,Needle Program,2021,3
42.33883084307145,-71.07355962688592,Needle Program,2021,3
42.34157755384362,-71.08274353948974,Needle Program,2021,3
42.3420295532289,-71.08220053740993,Needle Program,2021,3
42.349933368954815,-71.0601094834405,Needle Program,2021,3
42.33577954309632,-71.07430053278426,Needle Program,2021,3
42.33020953197138,-71.06569052629212,Needle Program,2021,3
42.285901547111,-71.14511121897735,Needle Program,2021,3
42.345576640374375,-71.07875897866586,Needle Program,2021,3
42.33362635490402,-71.08144962223218,Needle Program,2021,3
42.336900087493774,-71.08405129090566,Needle Program,2021,3
42.35149964716362,-71.15526068014304,Needle Program,2021,3
42.3004795467036,-71.07465061237068,Needle Program,2021,3
42.34210956473679,-71.09116055691636,Needle Program,2021,3
42.36165583520597,-71.05195779843335,Needle Program,2021,3
42.34256259442734,-71.08186363168875,Needle Program,2021,3
42.34175038120526,-71.1064430009782,Needle Program,2021,3
42.333902768969295,-71.07438964669338,Needle Program,2021,3
42.333609487503416,-71.07337062092752,Needle Program,2021,3
42.34407952743488,-71.06320048971651,Needle Program,2021,3
42.34194057882008,-71.08233603073215,Needle Program,2021,3
42.34194057882008,-71.08233603073215,Needle Program,2021,3
42.33859954827635,-71.07873053650255,Needle Program,2021,3
42.34015094345207,-71.06621617897086,Needle Program,2021,3
42.36608817690517,-71.06015416527326,Needle Program,2021,3
42.34416788250646,-71.08032691011311,Needle Program,2021,3
42.331559536088896,-71.06894053039505,Needle Program,2021,3
42.33969933098111,-71.06575725912343,Needle Program,2021,3
42.338299176436095,-71.07917027943566,Needle Program,2021,3
42.30892982784193,-71.08260506862376,Needle Program,2021,3
42.36116865384309,-71.07143474206842,Needle Program,2021,3
42.31003645031552,-71.09793514863136,Needle Program,2021,3
42.32828634689194,-71.07682457239288,Needle Program,2021,3
42.35379862739417,-71.14057264212764,Needle Program,2021,3
42.34256259442734,-71.08186363168875,Needle Program,2021,3
42.33147108713239,-71.06693627740897,Needle Program,2021,3
42.32213950742572,-71.04690050210684,Needle Program,2021,3
42.33759951039188,-71.04975047393414,Needle Program,2021,3
42.32464951394928,-71.05187050761876,Needle Program,2021,3
42.31965321802713,-71.07514459550929,Needle Program,2021,3
42.37907120901645,-71.06723107037045,Needle Program,2021,3
42.328959521181694,-71.0571205097471,Needle Program,2021,3
42.33136600537469,-71.0414066506981,Needle Program,2021,3
42.34677891860644,-71.07610083333088,Needle Program,2021,3
42.33063134470952,-71.05675143088305,Needle Program,2021,3
42.32783768879589,-71.06716780556313,Needle Program,2021,3
42.33010951971841,-71.05643050565956,Needle Program,2021,3
42.32996220595056,-71.05674903945393,Needle Program,2021,3
42.33010951971841,-71.05643050565956,Needle Program,2021,3
42.34023741525324,-71.06389243288015,Needle Program,2021,3
42.33988954452214,-71.07578052732346,Needle Program,2021,3
42.33991154900978,-71.07512613051473,Needle Program,2021,3
42.32685775404391,-71.04870677486882,Needle Program,2021,3
42.34082349301865,-71.09352032939601,Needle Program,2021,3
42.34194050066807,-71.09488651761976,Needle Program,2021,3
42.34175038120526,-71.1064430009782,Needle Program,2021,3
42.32987952088239,-71.05750050898675,Needle Program,2021,3
42.32331952531053,-71.06015052917463,Needle Program,2021,3
42.34810143849894,-71.0881410001752,Needle Program,2021,3
42.33926082293419,-71.07592721342137,Needle Program,2021,3
42.31713954954955,-71.07775058259065,Needle Program,2021,3
42.35127866470779,-71.16816070886183,Needle Program,2021,3
42.34175038120526,-71.1064430009782,Needle Program,2021,3
42.328666850300216,-71.0914737165522,Needle Program,2021,3
42.32681298334565,-71.05226347503587,Needle Program,2021,3
42.36181952220746,-71.06031044401328,Needle Program,2021,3
42.35122669417374,-71.05621788563609,Needle Program,2021,3
42.34937955068421,-71.08110051806662,Needle Program,2021,3
42.338432286718266,-71.07027358233553,Needle Program,2021,3
42.3299395398761,-71.07147053986637,Needle Program,2021,3
42.382384521704736,-71.06113539936437,Needle Program,2021,3
42.33867949768998,-71.04046245076925,Needle Program,2021,3
42.30827503835497,-71.04894566582486,Needle Program,2021,3
42.352059619229,-71.13348062964364,Needle Program,2021,3
42.3248195506403,-71.07897056810442,Needle Program,2021,3
42.3248679477149,-71.07867370719498,Needle Program,2021,3
42.33523094174589,-71.07476758074277,Needle Program,2021,3
42.32883955569997,-71.08328056888104,Needle Program,2021,3
42.32883955579777,-71.08328056887227,Needle Program,2021,3
42.33796054968424,-71.07957554011026,Needle Program,2021,3
42.34074102572136,-71.07241493148469,Needle Program,2021,3
42.33348889418246,-71.08064208741638,Needle Program,2021,3
42.30880950811595,-71.04697053161334,Needle Program,2021,3
42.338469545732025,-71.07657053219485,Needle Program,2021,3
42.34673954401852,-71.07600051252427,Needle Program,2021,3
42.312450834491074,-71.10676745364623,Needle Program,2021,3
42.33055254775677,-71.07735455181206,Needle Program,2021,3
42.33807291109993,-71.07578097684669,Needle Program,2021,3
42.31667382047784,-71.08624912243955,Needle Program,2021,3
42.30177600938805,-71.11210863704677,Needle Program,2021,3
42.33672954234084,-71.07379052990697,Needle Program,2021,3
42.27246957381817,-71.0917207143386,Needle Program,2021,3
42.340459553714176,-71.08267054152903,Needle Program,2021,3
42.341265060143805,-71.08322964195824,Needle Program,2021,3
42.3212295031032,-71.04362049665933,Needle Program,2021,3
42.33378288422446,-71.08081450712857,Needle Program,2021,3
42.37935497433006,-71.06665545050447,Needle Program,2021,3
42.33897954887319,-71.07892053642718,Needle Program,2021,3
42.316945496754464,-71.07685435957606,Needle Program,2021,3
42.36849018492327,-71.05659769535316,Needle Program,2021,3
42.26892957665432,-71.09336072557802,Needle Program,2021,3
42.35178419599032,-71.05590817039501,Needle Program,2021,3
42.34183556605481,-71.0964938795042,Needle Program,2021,3
42.30995160350894,-71.05789053558598,Needle Program,2021,3
42.26285958608294,-71.09925075281119,Needle Program,2021,3
42.34645236608839,-71.07893640006431,Needle Program,2021,3
42.33769953842264,-71.07098052144013,Needle Program,2021,3
42.35452499335623,-71.053357076249,Needle Program,2021,3
42.33446415400762,-71.07411823317256,Needle Program,2021,3
42.333609487503416,-71.07337062092752,Needle Program,2021,3
42.335658985189575,-71.07423891246229,Needle Program,2021,3
42.32351954053663,-71.07177055477054,Needle Program,2021,3
42.34170953815967,-71.07099051249206,Needle Program,2021,3
42.34181137902869,-71.05684228439908,Needle Program,2021,3
42.33034955312443,-71.08155056161377,Needle Program,2021,3
42.33646230807263,-71.07627722287104,Needle Program,2021,3
42.32425481324247,-71.05631812897452,Needle Program,2021,3
42.34793073795806,-71.05309997474988,Needle Program,2021,3
42.34793073795806,-71.05309997474988,Needle Program,2021,3
42.37907120901645,-71.06723107037045,Needle Program,2021,3
42.34206955465117,-71.083490539775,Needle Program,2021,3
42.33580921357722,-71.02384949012603,Needle Program,2021,3
42.33712951730513,-71.05494048664703,Needle Program,2021,3
42.34689856028144,-71.08826754013323,Needle Program,2021,3
42.30939410796529,-71.0820627861447,Needle Program,2021,3
42.31003645031552,-71.09793514863136,Needle Program,2021,3
42.34085954874482,-71.07869053131765,Needle Program,2021,3
42.34194057882008,-71.08233603073215,Needle Program,2021,3
42.3420295532289,-71.08220053740993,Needle Program,2021,3
42.34194057882008,-71.08233603073215,Needle Program,2021,3
42.332635509346574,-71.04883448317234,Needle Program,2021,3
42.27359267002633,-71.15969386445781,Needle Program,2021,3
42.33051353665043,-71.08786791537639,Needle Program,2021,3
42.28897951487735,-71.05058058399928,Needle Program,2021,3
42.341265060143805,-71.08322964195824,Needle Program,2021,3
42.3416854571753,-71.07140069410319,Needle Program,2021,3
42.36746948331479,-71.05521481650902,Needle Program,2021,3
42.30544354993553,-71.0770816073028,Needle Program,2021,3
42.34411953381126,-71.06754049942045,Needle Program,2021,3
42.27358966940407,-71.15969086488049,Needle Program,2021,3
42.33966189481463,-71.07955550829448,Needle Program,2021,3
42.3134122590578,-71.07617866042573,Needle Program,2021,3
42.36099473721792,-71.052183414871,Needle Program,2021,3
42.36099473721792,-71.052183414871,Needle Program,2021,3
42.34045955359454,-71.0826705411573,Needle Program,2021,3
42.33545954511696,-71.07607053812971,Needle Program,2021,3
42.351473542734205,-71.05760666637606,Needle Program,2021,3
42.37254752511711,-71.06305442583033,Needle Program,2021,3
42.350340688121086,-71.1400652165796,Needle Program,2021,3
42.30161249889824,-71.11228267648052,Needle Program,2021,3
42.34818069947841,-71.07687199472214,Needle Program,2021,3
42.3760399460228,-71.03580889056653,Needle Program,2021,3
42.32492485555115,-71.09839652705625,Needle Program,2021,3
42.33491499442894,-71.07518542067841,Needle Program,2021,3
42.32322954192794,-71.0727005572084,Needle Program,2021,3
42.26880026687168,-71.11109377681743,Needle Program,2021,3
42.33928954935536,-71.0793505370549,Needle Program,2021,3
42.37241752505422,-71.0630394264105,Needle Program,2021,3
42.34283257223283,-71.08503226342944,Needle Program,2021,3
42.3430870605562,-71.08120432862931,Needle Program,2021,3
42.33337844982324,-71.11134912054601,Needle Program,2021,3
42.351791507957245,-71.06404476369138,Needle Program,2021,3
42.351791507957245,-71.06404476369138,Needle Program,2021,3
42.3517923567408,-71.0640330362329,Needle Program,2021,3
42.351433527529714,-71.06327847314792,Needle Program,2021,3
42.34524956355053,-71.09028054760509,Needle Program,2021,3
42.33294491192804,-71.0490204164807,Needle Program,2021,3
42.34479955078021,-71.0805805275471,Needle Program,2021,3
42.36014978818468,-71.04949608492814,Needle Program,2021,3
42.32492485555115,-71.09839652705625,Needle Program,2021,3
42.331261303285714,-71.06588254243142,Needle Program,2021,3
42.32492485555115,-71.09839652705625,Needle Program,2021,3
42.32814992737279,-71.0724815545625,Needle Program,2021,3
42.33924739628552,-71.0811100259734,Needle Program,2021,3
42.29959501240158,-71.10193930304015,Needle Program,2021,3
42.35271852826371,-71.06414147268953,Needle Program,2021,3
42.32213950742572,-71.04690050210684,Needle Program,2021,3
42.32213950742572,-71.04690050210684,Needle Program,2021,3
42.34275653214238,-71.06677150036136,Needle Program,2021,3
42.34409054128855,-71.0609725933206,Needle Program,2021,3
42.3388064505006,-71.0703259186661,Needle Program,2021,3
42.35936917276691,-71.05918469345085,Needle Program,2021,3
42.30161249889824,-71.11228267648052,Needle Program,2021,3
42.34409054128855,-71.0609725933206,Needle Program,2021,3
42.36734898055916,-71.07060373536586,Needle Program,2021,3
42.34519954918567,-71.07974052471609,Needle Program,2021,3
42.28603362471867,-71.1292637680905,Needle Program,2021,3
42.33735953730743,-71.07006052032818,Needle Program,2021,3
42.340229542334406,-71.07399052224669,Needle Program,2021,3
42.34085954874482,-71.07869053131765,Needle Program,2021,3
42.33345236490606,-71.0466662405854,Needle Program,2021,3
42.33020953197138,-71.06569052629212,Needle Program,2021,3
42.33924878558727,-71.08110270500299,Needle Program,2021,3
42.342690558010965,-71.08484029246866,Needle Program,2021,3
42.35319367274338,-71.04912542508856,Needle Program,2021,3
42.33324438664912,-71.07756808165162,Needle Program,2021,3
42.33275259322667,-71.11182162409565,Needle Program,2021,3
42.3248679477149,-71.07867370719498,Needle Program,2021,3
